id_comment,comment,author,like_count,time,video_id
Ugynh4bc838nsE9GtDt4AaABAg,Caranya beda....tujuan nya sama. Yaitu se olah2. Katanya utk rakyat faktanys....nantinya aguan yg mskai  buat pagar laut beton di tangsel.,@TumpalharlenmarojahanPardede,0,2025-09-12,qhePd6FzOaw
UgzbcBGhmBD_2OnDsd14AaABAg,Untuk memperlancar dunia usaha.,@kahpikahpi1476,2,2025-09-11,qhePd6FzOaw
UgxqiwbabgSVXiGg-rt4AaABAg,"Tahu nggak sih kalau bank sdh over liquiditas,  sampai harus jor²an salurkan ke kredit konsumtif. Sisanya dibelikan surat berharga bank BI",@johnwhic,0,2025-09-12,qhePd6FzOaw
UgxUNep2GfZ6x9nJrmh4AaABAg,bahan bakar untuk goreng bursa...trus dipamerkan...... kepercayaan naik...ekonomi pulih.....,@dennyload1149,1,2025-09-11,qhePd6FzOaw
Ugwhs6YpNqrKTQBPacV4AaABAg,"quick win pertama pak purbaya semoga bisa menggerakkan ekonomi indonesia. sehingga semua mudah bekerja. Tlg diawasi juga pak, program2 pak prabowo yang macet dibawah karena secara teori MBG dan KOPDES MERPUT bisa menciptakan lapangan kerja baru pak.",@faridismail5439,0,2025-09-12,qhePd6FzOaw
UgyZaX-8Qs27zBMIRgZ4AaABAg,😂😂 keluhatannya mirip2 taon 2009   BANK CENTURY..   gawat brooo 😂😂😂,@RossiNinja,6,2025-09-11,qhePd6FzOaw
Ugw3hd883AYj3W2-iI14AaABAg,"Mudah""an bisa buat rakyat bener"" berubah tingkat kehidupan daya beli masyarakat meningkat perputaran uang berjalan usaha"" kecil dan menengah bisa jalan .",@WinarnoWinarno-t4w,0,2025-09-12,qhePd6FzOaw
UgzuAWLaodVjykBUqoN4AaABAg,"Tingkat dulu income rakyat ,bagi yg makan gaji ,naikan gaji nya, agar daya beli masysrakat meningkat ,bagi yg usaha tingkatkn modalnya ,dgn  suntikn dana dari pemerintah ,dgn pinjam kredit tanpa bunga",@hjerniati9784,0,2025-09-12,qhePd6FzOaw
Ugy-C2lYFMMsPxcfbV94AaABAg,Mudah2an ekonomi lbih baik. Bukan omon2 Kurangi tunjangan mentri dan DPR secara transparan Rakyat muaak dg korupsi,@edisupriadi5518,0,2025-09-12,qhePd6FzOaw
UgwAKahivd45OB_6dZZ4AaABAg,"Semoga penyalurannya tepat sasaran, dan tidak menyulitkan..",@RisdianaHidayat,0,2025-09-12,qhePd6FzOaw
UgxCfMKw4qP2nmwUjZN4AaABAg,"Kredit sektor UMKM yang terbukti membuat ekonomi negara jadi lebih kuat, tidak goyang kena imbas krisis global, ini sudah terbukti jaman SBY. Semoga ekonomi indonesia akan membaik dengan strategi ini.",@tetapdua,0,2025-09-11,qhePd6FzOaw
UgxpTowKttm4QDSKd794AaABAg,"gw org bego nih mo nanya, kalo bank kreditkan org terus pada kredit tp ekonomi masi kaya gini akhirnya ga bisa bayar, terus nanti mo alesan apalagi yah??",@kamukamui-P2P,0,2025-09-12,qhePd6FzOaw
UgwDDjIiIIwEt1VMApV4AaABAg,Hati2 bank ceo dan orang2 kaya menggunakan uangnya hanya untuk beli saham balik dan tidak untuk produktifitas bangun pabrik baru,@iggy5347,0,2025-09-12,qhePd6FzOaw
Ugz0icTsZud1gD0cF0d4AaABAg,Ya Lumayan lah. Bagi2 ke Bank Himbara Ujung2nya Dia Mdnkeu Akan Dapat Tambahan isi Dompetnya.,@GatotSustianto,2,2025-09-11,qhePd6FzOaw
UgwAFSri6RCRl3IJ0at4AaABAg,"Bsi , mandiri , bri , btn , bni , bank syariah lain, semoga ekonomi membaik,",@JayaLim-u4i,0,2025-09-13,qhePd6FzOaw
Ugy9EklvVozzuSwjt_54AaABAg,"Yg penting pengawasannya hrs ketat, sehingga tdk ada penyalahgunaan  dr uang tersebut, jangan sampe juga ini memperbesar lubang/ruang korupsi dr 1 lubang/ruang menjadi 6 lubang/ruang...",@mujionoyono9709,0,2025-09-12,qhePd6FzOaw
Ugyvu_p0sWk7zMeJjjV4AaABAg,"Rakyat dicekoki bank2 gurem ,pinjol ,paylayer,pegadaian.telat dikit hargadiri diinjak2 dc2 pinjol dan bank diem aja.uang negara malah dibagi2. ke bank.mending bikin padat karya /perusahaan2 milik negara.",@warnawarnisetiker,5,2025-09-11,qhePd6FzOaw
UgzE7lUBFBZF7cbI28B4AaABAg,"Jalan pintas 😅 biar nampak bagus di awal.  Kalau kayak gini , negara bisa boncos belakang hari. Kalau dah boncos, rakyat juga yang menderita. Prinsip sederhana: lancar/bagus di depan, derita kemudian.😢 Kami nggak se-^bodoh^ yang kalian kira. Ane pikir nih Menkeu baru punya terobosan baru untuk perkuat ekonomi rakyat, ternyata ... 😢",@ribkahdewi4422,0,2025-09-12,qhePd6FzOaw
UgxGvvBj3Yp7qKV0QDB4AaABAg,Kita dukung dulu program nya biar ekonomi kita lebih baik,@antonanton4493,0,2025-09-12,qhePd6FzOaw
UgwdijlcPn-ALNC6NrF4AaABAg,"sepertinya.... banyak bicara, antar kita lihat dululah",@akubisa8153,0,2025-09-12,qhePd6FzOaw
Ugy4v6Fd_8jXzHOIO294AaABAg,KPK dan jaksa agung harus mengawasi uang rakyat.......,@pakki1522,0,2025-09-12,qhePd6FzOaw
UgxSrhmVuwOwa_3FGkF4AaABAg,"Rakyat disuruh makan Riba terus, bagaimana negara ini mau mendapatkan keberkahan.",@hadiogassan377,0,2025-09-12,qhePd6FzOaw
UgxnE22I3Njmwlfopwl4AaABAg,"biar rakyat menjim duit ke bank,, bukan solusi cuu pinjam uang ke bank mh... percuma kalo harga pasar tidak seimbang.. seperti barang impor murah dan  peraktik harga yang merusak pasar..",@irpandzulkarnaen8096,0,2025-09-12,qhePd6FzOaw
Ugz7D3udtAcQMKYpEbh4AaABAg,Hati-hati bisa terjadi penyelewengan uang negara,@budimankoto1561,0,2025-09-12,qhePd6FzOaw
UgyqH4PhR10UsmpEdR14AaABAg,Mungkin untuk bayar para DPR yang banyak dan gaji besar itu harus terus demo supaya ketua DPR puan Maharani di suruh mundur dari kursi DPR karena tak becus mensejahterakan masarakat hanya para DPR yang sejahtera dengan gaji tinggi dan tunjangan tunjangan nya,@didinwahyudin8204,0,2025-09-12,qhePd6FzOaw
UgwKPVKMR926mLs6MZt4AaABAg,Pantau awasi..  Kalo makin parah nepal jilid 2 akan terjadi,@pancasangar2459,0,2025-09-12,qhePd6FzOaw
UgykrgYCXQ-YhugvkPN4AaABAg,Hutang riba dan pajak.. amsyong lah,@juangcook9249,0,2025-09-12,qhePd6FzOaw
UgznaT0cC9jXCQ6b1l94AaABAg,penyalurannya terserah bank....kacauuu....hancur sudah bangsa ini....😢,@thomasdooleypranoto4471,0,2025-09-12,qhePd6FzOaw
Ugwg0uwnHNp3MSXAzct4AaABAg,"Menteri keuangan yg baru menjabat blm genap 1 minggu sdh mulai berbuat yg mencurigakan sdh begitu argumenya bingung ditanya wartawan...siap"" saja hancur republik ini...orang yg tdk kompeten tdk jelas prestasinya dijadikan menteri keuangan lagi",@mulyosantoso8972,0,2025-09-11,qhePd6FzOaw
UgyqLTaVtECM1w17aC94AaABAg,Biasanya kalo ada dana segar oknum bank sering pakai rekening masyarakat untuk numpang taruh dalam jumlah besar hanya beberapa jam saja kemudian dikeluarkan lagi.,@marasi63,0,2025-09-11,qhePd6FzOaw
UgzI9qc24Q5qUBOqQ9N4AaABAg,"Kalau belum terbitkan undang2 hukuman mati dan sita aset bagi para korupsi rakyat akan tetap susah,menderita dan  miskin .",@DarwisMario-ep6lh,0,2025-09-12,qhePd6FzOaw
UgwTPXd3YpicadvFHm94AaABAg,Hati2 jangan sampai terulang kasus BLBI jilid 2,@TamSar-yj3mn,0,2025-09-13,qhePd6FzOaw
UgyCsdNl95PnVgO-7dx4AaABAg,"Waduuuh... Hati2 pk prabowo, baru menjabat 200T keluar. Tar malah bikin bangkrut negara..",@edisalsuha,0,2025-09-12,qhePd6FzOaw
UgyI3a43WG2_D2wMdYZ4AaABAg,awas jangan d korup lagi 😮,@royiswantohb4781,1,2025-09-12,qhePd6FzOaw
Ugz9Vn34PH9SVvpVHDJ4AaABAg,"Negara bobrok karna sistem yg buruk di mana mana korupsi dari ke pemerintah an dari hulu ke hilir dari tingkat bawah sampe atas bahkan parpol banyak yg korup anggota DPR korup mentri korup bahkan sumber daya alam Indonesia pun banyak di korupsi dan di kuasai para mafia ini aja sudah salah satu bikin Indonesia ancur kalo budaya kayak gini nggak di hilangkan minimal setiap tahun di kurangi caranya sahkan RUU perampasan aset dan hukum mati koruptor yg korupsinya jumlahnya sangat banyak dan sistem pemerintahan harus di Reformasi semuanya biar nggak jadi ladang korupsi dari parpol, pemerintah, kepolisian, dpr MPR kekayaan alam Indonesia harus di awasi ketat dari para mafia agar bisa di kelola dgn baik untuk menjadi sumber pendapatan negara agar rakyat tidak di bebani berbagai macam banyak pajak",@Maksudi1974,0,2025-09-11,qhePd6FzOaw
Ugz2c7ju2wgBnmVzB6Z4AaABAg,Mau disalurkan kredit ke rakyat??? Program penghapusan utang saja gak ada kabarnya...mana bisa rakyat kecil kredit kalau BI cheking nya merah,@TatangNurhayadi-s2o,1,2025-09-12,qhePd6FzOaw
UgxzBzqBYPFGFCPLSk14AaABAg,"Dana akan habis dibagi2 buat tantim dewan komisaries, dan direksi.",@josephinesatyono6447,0,2025-09-12,qhePd6FzOaw
UgxpOQOeKvY1g9FqsRt4AaABAg,kehancuran bangsa indonesia terjun ke jurang. langsung 200T hilang lenyap. karena dana sudah diberikan tapi sistem kontrol belum dibuat....😢,@thomasdooleypranoto4471,0,2025-09-12,qhePd6FzOaw
UgzSr3er8h657SkvGK94AaABAg,untuk apa? supaya kita (rakyat) punya utang di bank,@ricyman5110,2,2025-09-11,qhePd6FzOaw
UgyAplJo0PwqbXVwZBd4AaABAg,Asal seluruh rakyat indonesia tahu..hutang indonesia 800 triliun itu kecil sekali buat negara indonesia. Dari 1 BUMN PERTAMINA dan anak perusahaan PERTAMINA LUNAS! Belum dari perusahaan BUMN tambang lainnya!,@RahasiaMisterius,0,2025-09-12,qhePd6FzOaw
UgwTLMEE3wZWeuzdi8N4AaABAg,"Pertanyaannya, bgmn pemerintah memastikan dana tsb dipakai bank BUMN utk aktivitas ekonomi masyarakat, lha wong kredit KUR saja selalu jauh dari target",@edmundsavalas192,0,2025-09-11,qhePd6FzOaw
Ugy6Si3J0Clmt5a_yMR4AaABAg,Menurut sy jangan terlalu lama simpan uang di bank harus di belanjakan,@sitiseptiantychannel4921,0,2025-09-12,qhePd6FzOaw
UgxiMUo_Rcs_j3ieFUZ4AaABAg,Kalau liat dr cara ngomongnya. Kok krg percaya ya,@FZNChannel,0,2025-09-11,qhePd6FzOaw
UgzWhbqvFDLzMMF2gjV4AaABAg,Seger...sgerrr,@Agustawankarnajaya,0,2025-09-11,qhePd6FzOaw
UgzbjUznrBTsN1d1vtJ4AaABAg,Awas seperti kasus BLBI terulang lagi,@JimmyKaterino,0,2025-09-12,qhePd6FzOaw
Ugy4_yf27CvgHiUj93Z4AaABAg,Sri mulyani pasti tau kenapa harus ditahan gak di cairkan ke bank,@AriefPrahara,0,2025-09-12,qhePd6FzOaw
UgzGSbu9mKqy0hUnTUV4AaABAg,"Untuk Qualitas kerja kita blm tau sih, but i like him, he looks different 😊 agak coboy / casual & relax! 😅 Kita butuh org2 pintar baru yg kerja nya ga grasak grusuk but fully confidence   Smoga beliau lbh baik dari yg sblm nya baik 🎉🎉",@deef1x68,0,2025-09-12,qhePd6FzOaw
Ugwt2hqSJii0JXPBWyF4AaABAg,Semoga dana tdk di manfaat menyimpang oleh bank2,@IndahNursanti-j8i,5,2025-09-11,qhePd6FzOaw
UgyX5ZH_mhiA5AZD5ch4AaABAg,Bank pemerintah jangan d suntik itu udah bagus Koo malah d suntik ini nambah korupsi lgi j harus d hentikan nambah negara bangkrut j nih,@RutiRutinah-m9m,0,2025-09-12,qhePd6FzOaw
UgwlTrx98aV8EXMGFRR4AaABAg,ya harunya juga bunga nol persen untuk memikat nasabah untuk pinjam di bank,@sappchanel4889,0,2025-09-11,qhePd6FzOaw
Ugz7wmOVtZdWt2zS-mJ4AaABAg,Itu yang BENER mah... kasih TRakyat Modal biar perputaran ada di bawah naik Ke atas,@ciptagriyaconstruction5543,0,2025-09-12,qhePd6FzOaw
UgwhuQWldEdcCaQTnTd4AaABAg,"Semoga tidak dijadikan *"" bancakan""* koruptor.",@anangagungsurono,0,2025-09-11,qhePd6FzOaw
UgyjWQNB2MGWwjyybEB4AaABAg,klu ekonomi Indonesia pengen sukses sebarkan ke rakyat uang nya,@SeshaSyafa,0,2025-09-12,qhePd6FzOaw
Ugxx4lUNpRYLbs5LH9F4AaABAg,Yg penting masyarakat jgn beli barang import biar uang muter di Indonesia 😂,@Indonesia-asli123,0,2025-09-12,qhePd6FzOaw
UgzU8tOA7NLApaIX5EN4AaABAg,"Sri Mulyani turun, langsung cair, ga pake lama...",@doddydwi9850,0,2025-09-12,qhePd6FzOaw
Ugzn7QwENgBAExbGGh94AaABAg,engk mau utg di bnk.pak.hsil nya gutg di bnk.byk buganya,@marnahbintmohamed8810,2,2025-09-11,qhePd6FzOaw
Ugx-aZhd2F_A6iqRokl4AaABAg,Pak menkeu kl bisa hilangkan jg pajak saat kita mau cek saldo di kasih gratis seperti dl lagi  dan hilangkan jg pajak utk pembeli saat makan di rmh makan pak menkeu,@Tauru706,0,2025-09-13,qhePd6FzOaw
UgxLuHY7cITyYCBAuw54AaABAg,Kalau kasi kredit di masarakat bunganya harus 5%thn itu baru cocok.🤟🇲🇨,@aqshasiradjuddin3098,0,2025-09-12,qhePd6FzOaw
UgwVc5R1inXMuNgk-514AaABAg,Pak lempar dong sini 50 jeti 😂,@Naura81,0,2025-09-12,qhePd6FzOaw
UgyeNQABDBeFARgqgoV4AaABAg,Berarti judulnya yg benar adalah...menkeu menarik dana negara dari BI dan di investasikan ke bank himbara.,@achillesarchi,2,2025-09-12,qhePd6FzOaw
UgzHY0ITzxofYge_D-p4AaABAg,Dana KUR hanya d nikmati oleh kelompok yg sudah mapan ... Bukan utk rakyat yg benar² miskin,@timorbermazmurchanel2324,0,2025-09-12,qhePd6FzOaw
UgxG3tpw_tGEgOqUXvJ4AaABAg,Emang gue pikirin. Rakyat tetap sj sengsara,@TitikRetnari,0,2025-09-13,qhePd6FzOaw
Ugw2yyPgh6GaHkbf1LV4AaABAg,"Trmksh Pak Menkeu,,, pantesan nasabah yg sdh mengajukan pinjaman dana KUR sampai saat ini gak cair ⁉,, semoga pertumbuhan ekonomi meningkat dan  peredaran uang akan stabil,,🖕🙏🙏",@sitisolok,0,2025-09-12,qhePd6FzOaw
UgwZJ_mtlbmx8nwASZ94AaABAg,Tak pikir dibagikan ke pensiun janda yg tiap bln dibawah UMR,@budiartibudiarti6545,0,2025-09-14,qhePd6FzOaw
Ugxp847HjF9CLeyhPcJ4AaABAg,"Pajak kendaraan plat nopil ditahun kelima dibebankan puluhan juta, di hilangkan dong....",@IndahNursanti-j8i,0,2025-09-11,qhePd6FzOaw
Ugxfhw_tm02ttBvTNst4AaABAg,Yang dapat kredit tetap aja kalangan atas..sedangkan kalangan bawah susah untuk mendapatkan kredit..Harus nya anggaran 200T itu lgs diberikan ke Masyarakat untuk modal usaha agar roda perekonomian berjalan kembali,@LaskarBanten-n2d,3,2025-09-11,qhePd6FzOaw
UgyA7ojpESXILElDhKl4AaABAg,"Bank punya banyak data, dan sistem sudah jalan dengan sendirinya, berbeda dengan koperasi, sistem keamanannya perlu di bentuk, gimana kalau dana koperasi tidak kembali? Pasti tanpa sistem pengaman akan rumit toh",@restuel-hubby9426,0,2025-09-12,qhePd6FzOaw
UgxhU7XWg_ll1QmEwgR4AaABAg,"Simpanan kas negara untuk proteksi seharusnya tetap di pertahankan, untuk jaminan pembayaran pajak, bayar gaji BUMN dan PNS, pembangunan dll. Anda belum pernah menyimpan tidak berhak untuk memakainya. Sumber dana group sendiri lah jangan main potong sana sini dana group lain. Dari kebijakan ini terindikasi tidak pandai mengolah uang cuma bisa menghamburkan uang demi pencitraan jabatan.",@rininovriyanti7393,0,2025-10-11,qhePd6FzOaw
UgwPpB01G7cJYkrtnbx4AaABAg,"kredit terus digelontorkan,, tp tingkat pengembalian semakin minim.> digelontorkan ke siapa? pimpinan & pejabatnya? untuk sementara, lebih baik stop jadi sponsor2 pertandingan kecuali yg sifatnya besar..",@GETSINGOFSOUND,0,2025-09-12,qhePd6FzOaw
UgzEz-qHzqAmT7f2h5Z4AaABAg,Makannya  pak kunci utamanya..Pemerintah  di larang menerima. Suap atau Korupsi..Hancur Perbankan  karena  banyak Oknum Pejabat  Korupsi..,@FerdianGuard,6,2025-09-12,0wUxI5rLVaw
UgxVn_wcnXm4sDFj2Rx4AaABAg,Kesalahan besar pemerintah adalah setiap bumn yg bilangnya rugi selalu di suntik modal Bukanya ganti srmua pegawanya.,@tomtomo4221,6,2025-09-12,0wUxI5rLVaw
Ugy-mFjjMaF41NyNS594AaABAg,"Rakyat harus di bimbing bikin produk bisnis seperti di China, oleh MenPerin,MenDag dan BRIN,  agar Duit yg digelontorkan bisa terserap lewat kredit usaha.apalagi utk ekdport. Ada kerjaan,ada gaji, ada konsumsi....! Selama ini rakyat di ^racuni^ info2 politik...",@metave7465,1,2025-09-12,0wUxI5rLVaw
UgyMvkBCDRTq85-OENd4AaABAg,"Sekarang proses pengajuan kredit di bank bumn,sulit banyak persyaratan,,terutama program KUR,terus ada potongan awal dan ahir,,makanya orang pada malas kredit buat buka usaha pinjam di bank pemeritah,,pada milih pinjol buat bertahan hidup",@ahmadalisudibyo3601,2,2025-09-12,0wUxI5rLVaw
UgyaB2fmiPNgCmuIi414AaABAg,Pa Piter kamipun rakyat sangat mengapresiasi atas gebragan pa Menkeu pa purbaya. Itu harapan semua masyarakat . Semoga lancar lancar lancar,@hilyahnufus4777,0,2025-09-12,0wUxI5rLVaw
UgyIv5n3fCbI1Te5IbR4AaABAg,"hapus black list bank bi.samlngat sangat menyusahkan..ketika orang black list kredit,kita gak tau bahwa bisa bangkot ekonominya dan memutohkan semua",@canofficials,1,2025-09-12,0wUxI5rLVaw
Ugz9X3rO6RgspKzlaNd4AaABAg,"naikkan PTKP pajak supaya klas menengah punya dana lebih utk konsumsi , maka investasi sektor riel  mulai bangkit shg setoran  pajak juga naik   naikkan tarip pajak utk  lapisan atas  ( misal  dari 35%  , di tambah level  tarip  45% )  untuk tambah setoran pajak dari the have &  korporasi",@user-dg7qv8yu7b,0,2025-09-12,0wUxI5rLVaw
UgzrEMk07nI5DnRuTs94AaABAg,Saya klu ada uang paling hobi belanja. Tapi klu sulit mendptkn pekerjaan gimana punya uang buat belanja.,@Budiman-p4j,1,2025-09-12,0wUxI5rLVaw
UgwcTIUPkodDKxbPhHt4AaABAg,"Setuju yg penting dikelola dengan baik, khususnya adanya stimulus kredit perbankan dalam rangka pertumbuhan ekonomi, ..cman yg saya heran..koq belum pernah terpublish ternyata kita punya cadangan cash 425 Trilyun dan dikucurkan 200 Trilyun ke Himbara",@handrilumiu7823,0,2025-09-12,0wUxI5rLVaw
Ugye_kySmKOa-EN8ykV4AaABAg,"Mantap Pak, Jebak mreka, siapa sbenarnya yg Bermain Ekonomi Uang negara in.  Kmna mreka mainkan, apkh Bank2 tsbt memainkn Uang ke Saham Luar, atau ke orG2 dalam bank, atau ke para Cukong China, atau ke Rentenir berkedok Koperasi, shinGga Dana tsbt tidak mengalir k masyrkat yg tujuannya adlh utk jalannya roda ekonomi rakyat, Hal in Pelru Rakyat bersma2 menyelidiki mengalirnya Dana tsbt dr Bank 💰🏦🏧, ke mana..?  jk Ketahuan, Viralkan permainan Perbankan slma in😢 sbnarnya",@bayusyahputra7540,0,2025-10-10,0wUxI5rLVaw
Ugz6_K8wqo0tx8vDrLt4AaABAg,Semoga Pak Menkeu ini Bisa Meredominasi Rupian🎉🎉🎉,@adityasurya1057,0,2025-09-12,0wUxI5rLVaw
UgwqNfy4G6Sx5P3Rf6l4AaABAg,"Langkah yg baik..sehingga para pengusaha akan pinjam dana ke Bank buat modal kerja/usaha..usaha2 baru akan bermunculan yg membutuhkan tenaga kerja yg cukup signifikan,jual-beli akan terjadi..baru pajak akan berjalan..asal jgn sampai ada kredit macet..perlu pengawasan saat memberikan pinjaman bank..",@dodipalesmana7289,0,2025-09-12,0wUxI5rLVaw
UgyX0atz52jwGKHViHt4AaABAg,"Yg hancur skrang ini ekonomi kelas kebawah, mungkin menegah ke atas gk ngaruh yg pengaruh menengah ke bawah",@DedeMinela-l6v,4,2025-09-12,0wUxI5rLVaw
Ugzaw1ANyq3QVfk7c654AaABAg,lahan korup lagi ni,@redmihp9200,4,2025-09-12,0wUxI5rLVaw
Ugz82sapvBr312iR70Z4AaABAg,Pecat semua para petinggi 2 BUMN yg selalu rugi ganti orang yg kompenten n punya integritas sehingga pendapatan negara tidak bergantung dari pajak saja  agar rakyat tidak di cekik dengan pajak yg terus di naikan pemerintah karen banyak BUMN yang rugi n tidak mendapatkan keuntungan buat negara sehingga rakyat yg di korbankan.,@NurkulisSholid,0,2025-09-12,0wUxI5rLVaw
UgwYeuxjsJI4lxRL0814AaABAg,buka blokor bi checking yg menyekik pengajuan kredit.kita gak tau kalau ada modal bisa lancar lagi dan bisa memutohkan bi checking,@canofficials,0,2025-09-12,0wUxI5rLVaw
Ugz7yrrgTDiSvLxyk8J4AaABAg,"Turunkan saja harga barang2 dan BBM agar terjangkau oleh Masyarakat,kalau semua terjangkau rakyat,otomatis ekonomi akan bergerak,jadi dan 200T itu jadi tambal dimana nanti ada kekurangan Fiskal.....🤔🤔",@HendraPili,0,2025-09-12,0wUxI5rLVaw
Ugyjz38y0FMf8-I2v-h4AaABAg,"Pkok ny menkeu baru ini top markothoop dr spak trjang bliau pak purbaya ksih ksmpatn coz brani me laku kn brani tnggung jwb pak purbaya ini lQ ny bukn org oon tpi IQ ny di ats rata"" bliau brilliiaan & MUMPHUNIE om kmi sbgai RAKYAT mn DOA kn & ndukung NKRI HARGA MATI MERDEKA 🇮🇩 💪 🇮🇩",@saepulusa548,0,2025-09-12,0wUxI5rLVaw
Ugzu0XlFwCrCksH34wF4AaABAg,"Skrang aja bulan september ekonomi tambah hancur, asli sumpah sama sekali keuangan gk bergerak di sektor masyarakat kebawah",@DedeMinela-l6v,4,2025-09-12,0wUxI5rLVaw
UgxtGBfsJUcOpCTNTQF4AaABAg,Bp. Purbaya jangan propokator rakyat skr rakyat punya.tanah.pajak.nya Mahal emang rakyat di kasih pemeritah ya pajak yg murni aja,@MuhammadBunyamin-yd7gt,1,2025-09-12,0wUxI5rLVaw
Ugx3dXQn4qabeYWvQ-R4AaABAg,Walau dana tersebut di salurkan ke bank nantinya uang tersebut juga nanti di salurkan ke pinjol akibat kerjasama bank ke pinjol. Pinjol yang makin majemuk nantinya.  Alasan uang di salurkan ke pinjol karena aturan bank yang membuat kebijakan sulit untuk meloloskan pinjaman. Sehingga orang lebih banyak beralih ke pinjol.,@veivei-p5x,0,2025-09-13,0wUxI5rLVaw
Ugx08uMoeSKEak-wGvN4AaABAg,"Biarkanlah geng hambalang gk di naikksn gaji bahkan geng solo semua di naikkan gaji hingga 2x lipat dr gaji , bravo buat geng solo yg selalu kuat utk lancarkan gibran menuju ri 1.",@Sukardi-y3u,0,2025-09-12,0wUxI5rLVaw
UgyXpHtlCBspoYJQLTB4AaABAg,ormas agama juga ikut menghancurkan sektor real dengan ftwa yang menghambat perekonomian,@chairulanwartanjung5193,2,2025-09-12,0wUxI5rLVaw
UgxFISt_GUbnuiSLxYF4AaABAg,"Jadi apa gunanya penggelontoran dana Rp 200 T ke Bank Himbara.  Yang ada saja tidak tersalurkan karena tidak ada yang Minat. Sepertinya masalah ini lebih kompleks dari sekedar kekeringan liquiditas. Banyaknya PHK dan sedikitnya lowongan kerja menyebabkan daya beli menurun . Menurut saya stimulusnya harus penciptaan lapangan kerja dengan cara membuat proyek padat karya atau memudahkan perizinan berusaha , mengurangi pungli , mengurangi pajak, sehingga pengusaha bergairah kembali.  Dorong industri padat karya seperti industri manufaktur dan garmen kurangi import barang jadi permudah import bahan baku (rantai pasok) . Fokus pada pasar dalam negeri saja dulu .  Stop dulu MBG, Danantara dan koperasi merah putih",@triprasetyawati203,0,2025-09-12,0wUxI5rLVaw
UgygplSOMaU5BIQnSvZ4AaABAg,Judul berita terbalik dengan fakta.. Menkeu guyur dana ke 6 bank bos,@parlente123-e5c,1,2025-09-12,0wUxI5rLVaw
Ugx30c1kX4ACeqo3-T94AaABAg,saya rasa ekonomi bisa merangkak naik...tapi butuh waktu...karena bank yang dapet 200T tersebut dikenai bunga 4 persen dari BI...terus bila uang ini sampai ke hilir dan melalui : # BI-Bank penerima uang-bank swasta-koperasi pinjaman-umkm..bisa jadi bunganya lebih dari 20 persen di umkm...tapi saya berharap semoga ekonomi bisa naik...🙏,@doelkmt3196,0,2025-09-12,0wUxI5rLVaw
Ugx6wG28lWe6XPFB84h4AaABAg,Masuk investor.. jangan lupa pake sabuknya 🔥🚀🚀🚀,@Inosuke-n6g,0,2025-09-12,0wUxI5rLVaw
UgyYQ21Oa2yXMFbqB_N4AaABAg,Sama bohong pak susa ambil kredit di bank pak persyaratanya ujung2 di tolak gara2 bi ceking,@Yunda-h9f,0,2025-09-25,0wUxI5rLVaw
UgxKRsPLbaM4h2O_HOh4AaABAg,"Pinjam uang buat apa ,,mau ,julan ,ga ada yg mau ,,beli ,,",@sukarno6776,0,2025-09-13,0wUxI5rLVaw
UgxebuOc3Q-RtWu2aEZ4AaABAg,"Para komprador bohir parpol  Pesta pora 200triliun cair, Usaha pake uang negara Untungnya disimpan diluar negeri Kalo buntung dikorup rame-rame.  Kasihan banget srimul Cape-cape kumpulin duit 😂",@Genta86,1,2025-09-12,0wUxI5rLVaw
UgyzdCjG7Kr1_AOqq7l4AaABAg,Lho pak peter gak dengerin pak menteri ngomong berarti. Uang 200 trilyun yg di taruh di bank bank himbara tidak boleh untuk beli surat utang.,@blakeottingercom,0,2025-09-12,0wUxI5rLVaw
UgzMC3hRi1LAn7d8HCB4AaABAg,kalau 200 T untuk sektor real  sektor produktif itu bagus tapi kalau jatuhnya ke sektor konsumtif waduh duh  bukannya untung malahan apes alias boncos.,@singaanom3305,0,2025-09-12,0wUxI5rLVaw
UgyzvYuLJD9B2ZdDjUB4AaABAg,"Birokrasinya KUT tlg diawasi biar gak ribet dan sulit, masak jaminan kendaraan KLW gak atas nama gak bisa cair, suruh balik nama dulu, niatnya mau kredit malah suruh balik nama dulu yg proses balik nama Atar propinsi tidak cepat, ujung2 nya TDK membantu rakyat malah mempersulit",@sultanzakyah8603,1,2025-09-11,_qRzTJIDAHA
UgyVL4MI10hRaKhZOXt4AaABAg,Hati2..mitigasi resiko hrs jelas..ada EWS..hindari naiknya NPL..krn nilainya tinggi itu high risk...hati2 jaga likuiditas,@EndangGanefiati,0,2025-09-12,_qRzTJIDAHA
UgykDTsr5eRe1-9fjGx4AaABAg,Enak ya negara pinjamkan kan ke bank .,@Agsramadhanofficial495,0,2025-09-11,_qRzTJIDAHA
Ugxgl6h_ODCBft-vah54AaABAg,KUR,@sultanzakyah8603,0,2025-09-11,_qRzTJIDAHA
Ugx13pMrBLbse7P8llx4AaABAg,Tarik aja dri kantong jokowi 11rb Trilyun,@mooringland2646,0,2025-09-11,_qRzTJIDAHA
Ugz5EYM5u77tqo796pF4AaABAg,Negara kasih 200t kebank .bank terus bagi2 kerakyat gitu??? Gilaaa,@indahcahya9023,0,2025-09-12,_qRzTJIDAHA
